Climate change is nothing but a bunch of computer models that attempt to tell us what's going to happen in 50 years or 30. Notice the predictions are never for next year or the next 10 years. They're always for way way way way out there when none of us are going to be around or alive to know whether or not they were true.,'Are there measures that indicate that the climate is changing now?'| 'Are their indications that the climate will change in the next 10 years?',2. What are the observable factors contributing to climate change?3. What evidence is there that the climate is changing now?4. What tangible evidence exists to support the theory of climate change?5. How will climate change affect the environment?6. How will climate change affect the economy?7. How will climate change affect human health?8. What are the direct consequences of climate change?9. What developments have been made to mitigate the effects,0.06735259570261903
It’s bad enough that (Stephen) Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets. But when Silberkraus isn’t acting in films that degrade women he’s stalking them in his personal time.,'What fetish film did Stephen Silberkraus appear in?'| 'Did Stephen Silberkraus appear in a sexual fetish film?'| 'Were charges ever brought against Stephen Silberkraus for stalking?',,0
"Claimed that a Democratic National Committee staffer “apparently was assassinated"" after “having given WikiLeaks something like … 53,000 [DNC] emails and 17,000 attachments.""",'Was any Democratic staffers assasinated over wikileaks?'| 'Did any emails cause the assaination of a Democratic staffer?',"2. What was the name of the Democratic National Committee staffer who was apparently assassinated?3. What was the motive for the assassination of the Democratic National Committee staffer?4. Did the release of the emails have anything to do with the assassination?5. Were the emails released publicly or just given to WikiLeaks?6. How did WikiLeaks get access to the 53,000 DNC emails and 17,000 attachments?7. Is there any evidence that suggests WikiLeaks was involved",2.6667146252330243e-155
A government shutdown will be devastating to our military.,'What does the US military do during a government shut down?'| 'How would a government shut down affect the military?'| 'What has happened to the US military during previous government shut downs?',1. How would funds be affected if the US military went into a government shutdown?2. Could a government shutdown lead to military personnel not being paid on time?3. Could a government shutdown lead to delayed or cancelled benefits for US military personnel?4. Could lack of funds during a government shutdown lead to cuts in military personnel and services?5. What could be the long-term effects on the US military if it experienced a government shutdown?6. Would,1.3536793441348949e-78
ISIS has the oil [in Libya]....ISIS is making a fortune now in Libya.,'Where is ISIS making money off oil Libya?'| 'Is ISIS accessing oil in Libya?',2. What measures are being taken to stop ISIS from profiting off of oil in Libya?3. Has the Libyan government been able to stop ISIS making money through oil?4. Has ISIS been able to access more oil reserves in Libya?5. How much money has ISIS made as a result of oil in Libya?6. Where does ISIS obtain its oil in Libya?7. What is the current price of oil that ISIS is receiving from Libya?,0.03910512420503919
"Social Security was basically invented"" at the University of Wisconsin-Madison; ""that's where Franklin Roosevelt got the idea.",'What is social security?'| 'When did social security begin in the United States?'| 'What idea did Roosevelt use to determine Social Security?'| 'Why was Social Security a needed concept?',4. How was Social Security originally funded?5. What does Social Security provide for beneficiaries?6. What is the eligibility criterion to receive Social Security benefits?7. Has Social Security ever been amended?8. How has the funding for Social Security changed over the years?9. What role have the courts played in modifying the Social Security system?10. What groups have historically benefited most from Social Security?11. How has the concept of Social Security,1.2500866794789323e-78
Illegal immigration and the crime rate are as low as they’ve been in decades.,'How is illegal immigration tracked?'| 'What does the FBI data show about illegal immigration and crime rates?'| 'What do statistics from the Department of Justice show about illegal immigration and crime rates?'| 'How do border patrol apprehensions factor in to data about crime rates and illegal immigration?'| 'What do the overall crime rate trends show?',5. What is the current rate of illegal immigration?6. Does the current rate of illegal immigration reflect a decrease or increase in recent years?7. What factors contribute to lower rates of illegal immigration?8. What policies are in place to reduce rates of illegal immigration?9. How does the rate of illegal immigration compare to the rate in past years?10. What effects has increased border security had on illegal immigration?11. How does the number of,1.0553110805725124e-78
Between 3 million and 5 million illegal votes caused him to lose the popular vote.,'According to Philip Bump how many ballots were ruled to be fraudulent?'| 'What proof did the Trump transition team offer of fraudulent votes?',2. Who does Philip Bump refer to when referring to 'him'?3. What criteria did analysts use to determine the supposed fraudulent votes?4. How does the Trump transition team conclude that votes were cast illegally?5. Which states did Trump win in the electoral college?6. Was the Electoral College majority divided among Republicans and Democrats?7. How many electoral votes did Hillary Clinton receive?8. How many electoral votes did Donald Trump receive?,0.046330644896015044
The most rapidly growing job in America is solar installer and second is wind turbine technician.,'How many jobs were there last year as a solar installer?'| 'How many jobs are there this year as a solar installer?'| 'How many jobs are there this year as a wind turbine technician?'| 'How many jobs were there last year as a wind turbine technician?'| 'Have any other jobs grown more than solar installer and wind turbine technician?',1. What percentage of the job market do solar installers make up?2. How many solar installers are currently employed in the US?3. What has been the year-on-year growth rate for solar installers?4. Are any states seeing faster growth for solar installers than others?5. Is there a projected limit to solar installers' growth?6. How many jobs have been created in the last five years as a result of,1.08797502325978e-78
There are more guns in this country than there are people.,'Ho many guns does the typical gun owner have?'| 'How many people own guns in the US?'| 'What year has had the highst number of gun purchases?'| 'What was the total gn ownership in 2015?'| 'How many gun owners have more than 1 gun?',1. What are some of the most common reasons for owning guns?2. What types of guns are most prevalent in America?3. What is the average age of gun owners in the US?4. How many gun owners are estimated to be female?5. How many gun owners are licensed to carry concealed firearms?6. Do gun owners have a higher rate of self-defense uses compared to non-gun owners?7. How many households in,0.0668843760887758
Ted Nugent killed in hunting accident.,'What is TheLastLineOfDefense.org according to the About Us page?'| 'What did Ted Nugent say on a Facebook Live video the same day?',2. What type of animal was Ted Nugent hunting at the time of his accident?3. Who first reported the news of Ted Nugent's accident?4. How long did the accident investigation take?5. Were any charges filed in connection with the accident?6. Was Ted Nugent conscious when help arrived at the scene?7. What action was taken to improve hunting safety standards after the accident?8. What did family members say about the,3.171276006009064e-155
Red trees are significant to the early Christian church. In eastern Europe the church would dye the trees red to symbolize the blood of Jesus & the resurrection.,'Did churches ever dye trees?'| 'For a church| what does a red tree represent?'| 'Historically| why churches dye trees red?',1. Where did the practice of dyeing trees red in the early Christian Church originate?2. What materials did the churches use to dye the trees?3. What trees did churches typically dye red?4. What was the original meaning of this practice?5. What ritualistic ceremonies were associated with dyeing trees red?6. How long has this practice been common among Christians in Eastern Europe?7. Where outside of Europe is the practice of dye,8.365866688876488e-79
Because of our tax cuts Apple is investing $350 billion in the United States.,'How much is Apple investing in the United States?'| 'Does Apple receive tax cuts from the United States?'| 'Does Apple invest in the United States?',3. What does Apple plan to do with this investment?4. How does this investment impact the U.S. economy?5. When did Apple decide to invest this money?6. How long will it take for this investment to yield results?7. What kind of tax cuts does Apple receive?8. How has this investment by Apple changed their bottom line?9. How have the tax cuts impacted Apple's decisions to invest in the United States,0.050986030427457425
Donald Trump performed better than any presidential nominee since Gerald Ford.,'What are the votes in accordance to an database hack made exceptinal by the Russians?'| 'Does the count of blank and voided ballots count as an backdoor more counts than usaul?'| 'Can this be documented inany other county outside of Erie where Gerald Ford was elected?',1. What strategies did Donald Trump use to obtain votes in the election?2. Did the number of votes for Donald Trump exceed those for previous nominees?3. How many total votes did Donald Trump receive?4. How much money did Donald Trump spend on his campaign?5. What type of campaigning did Donald Trump engage in?6. Did he focus more on rural areas or urban areas?7. Did Donald Trump receive more votes than his competitors did,2.7730960408256417e-155
"Says Donald Trump campaigned on not cutting Medicare and Social Security, but his nominee for the Secretary of Health and Human Services, Tom Price, made his career on cutting Medicare and Medicaid.","'What did Trump tweet in 2015 and social safety nets?'| ""What is Tom Price's profession?""| 'What was the first piece of legislation Tom Price introduced?'",1. Does Tom Price agree with Donald Trump's views on Medicare and Social Security? 2. What did Tom Price say about Trump's proposed cuts to Medicare and Social Security during his confirmation hearings? 3. What economic policies does Tom Price support? 4. How would Tom Price's proposed policies affect Medicare and Medicaid? 5. How did Tom Price vote on issues related to Medicare and Social Security when he was a member of the House of Representatives?,1.018864921019914e-78
NASA will pay you $18 000 to stay in bed and smoke weed for 70 straight days.,'Does NASA conduct bed rest studies?'| 'How much does NASA pay subjects in bed rest studies?'| 'Is NASA currently conducting a bed rest study?'| 'Are subjects in bed rest studies allowed to smoke marajuana?',1. What qualifications are needed to participate in NASA’s bed rest studies?2. Does NASA often conduct bed rest studies?3. What happens during a bed rest study?4. What kind of scientific research is bed rest study used for?5. How is the $18 000 paid out for the bed rest study?6. Does NASA provide the marijuana for the bed rest study?7. Does NASA pay for medical expenses associated with a bed,0.08134111676723947
"Says of the GOP health care proposal, pre-existing conditions are in the bill.",'What pre existing conditions are in the health care proposal?'| 'Does Trump include pre existing conditions in the healthcare proposal?'| 'Why?',1. What is the timeline for implementing pre existing conditions in the GOP health care proposal?2. How will the cost of healthcare for individuals with pre existing conditions be affected?3. How will the GOP health care proposal impact health insurance companies?4. How will the GOP health care proposal affect those with chronic conditions?5. What opinion do medical associations have regarding the GOP healthcare proposal?6. What safeguards have been put in place to prevent price gouging of,0.06971453908231201
We’re really increasing [stock] values. And maybe in a sense we’re reducing debt.,'How can the rising stock value reduce national debt?'| 'What is the current national debt in the United States?'| 'What is the relationship between the national debt and the stock market value?',3. How have stock values changed in the past few years?4. What are the primary sources of national debt?5. What strategies have been used to reduce national debt?6. Are stock values expected to increase in the future?7. How has the current economic climate impacted national debt?8. What are the potential benefits of reducing national debt?9. How can investors maximize the increase in stock values?10. What macroeconomic factors influence,0.03993673342134102
"A meme that asks When will liberals check out the Quran?"" lists nine supposed quotes from the Muslim holy book.""","'What are the nine quotes from the Muslim holy book?'| 'Who made A meme that asks When will liberals check out the Quran?'| '"" lists nine supposed quotes from the Muslim holy book?'| '""?'",4. What message is the meme trying to send?5. How does the meme encourage liberal readers to check out the Quran?6. Why do people think that liberal readers should check out the Quran?7. What are the primary themes explored in the Quran?8. Are the quotes listed in the meme accurate?9. What other documents might be helpful to understanding the Quran?10. How did the meme become popular?11. What impact has,0.053563547868774354
The Department of Defense is planning a nationwide blackout in concert with antifa riots.,'Is the Department of Defense planning a nationwide blackout?'| 'What are the antifa riots?',2. How was the Department of Defense's plan for a nationwide blackout announced?3. What is the purpose of the nationwide blackout?4. When will the nationwide blackout happen?5. Has the nationwide blackout ever been done before?6. Who is responsible for organizing the nationwide blackout?7. What potential effects will a nationwide blackout have?8. Who will be impacted by a nationwide blackout?9. Is there agreement among the public regarding the proposed,0.05230234537403753
The estimated price of President Trump’s border wall is the same as the cost of one and a half aircraft carriers.,'What’s the cost of Trumps border wall?'| 'How does Trumps border wall price compare to aircraft carriers?',2. What is the estimated amount of President Trump's border wall?3. Who determined the estimated cost of President Trump's border wall?4. How much does an aircraft carrier typically cost?5. How long is President Trump's proposed border wall?6. Who will be paying for the construction of President Trump's border wall?7. What materials are being used in the construction of President Trump's border wall?8. How much of the border wall,9.701714479988531e-79
Says Sen. Joe Manchin stands with Hillary Clinton and D.C. Dems on gun control higher taxes amnesty and Planned Parenthood.,"""What is the Hillary Clinton's position on gun control| higher taxes| amnesty| and Planned Parenthood?""| 'Who are D.C. Dems?'| 'What is the position of D.C. Dems on gun control| higher taxes| amnesty| and Planned Parenthood?'| ""What is Joe Manchin's position on gun control| higher taxes| amnesty| and Planned Parenthood?""| ""What is Manchin's grade from the NRA?""","1. What evidence supports the claim that Manchin stands with Clinton and D.C. Dems on the issues of gun control, higher taxes, amnesty, and Planned Parenthood?2. Do D.C. Dems and Clinton have the same stance on gun control, higher taxes, amnesty, and Planned Parenthood?3. How did Manchin's views on gun control, higher taxes, amnesty, and Planned Parenthood evolve over the years?4. Does Manchin's position on",0.1833493572816193
Revealed: UN plan to flood America with 600 million migrants.,'Does the UN have a migrant plan?'| 'What does migrants and the UN have in common?',2. What is the purpose of the UN plan?3. How did this concerned news Item get released?4. Who is leading the UN's migrant plan?5. What type of migrants are part of the UN's plan?6. How will this plan affect American citizens?7. What resources is the UN offering to facilitate their plan?8. How long will it take to implement the UN plan?9. How have American politicians reacted to,9.251676556072051e-79
"During the three times the top marginal tax rates were lowered in the 20th century, revenues actually went up while the economy improved in America.",'How much do singles pay on federal income tax?'| 'What happened during the Clinton tax bill?',2. What have been the income tax brackets for the highest earners in the US throughout the 20th century?3. What are the current top marginal tax rates in the US?4. How strong is the relationship between lower top marginal tax rates and higher revenues?5. How do marginal tax rates influence economic growth?6. How do changes in marginal tax rates affect the distribution of income?7. How did reducing top marginal tax rates in the 1980s affect,2.5505024806589762e-155
By funding the authorization that’s already happened a decade ago (in the Secure Fence Act of 2006) we could start the process of meeting Mr. Trump’s campaign pledge to secure the border.,'What was the reason that the Secure Fence Act of 2006 was put into place?'| 'How much funding did the Secure Fence Act of 2006 receive?'| 'Why was referring to the Secure Fence Act of 2006 important in discussing Mr. Trump’s campaign pledge to secure the border?'| 'For which border was Mr. Trump’s campaign securing against?'| 'Why was the meeting for Mr. Trump’s campaign’s pledge of securing the border important?',1. Who proposed the Secure Fence Act of 2006?2. Did Congress pass the Secure Fence Act of 2006?3. What were some of the provisions of the Secure Fence Act of 2006?4. Was the Secure Fence Act of 2006 the first act of its kind?5. How did proponents of the Secure Fence Act of 2006 justify the legislation?6. Did the Secure Fence Act of 2006 affect the immigration laws in the United,0.06130761694893939
The Graham-Cassidy health care bill does include coverage of pre-existing conditions.,'Which parts of the Graham-Cassidy healthcare bill might exclude coverage of pre-existing conditions?'| 'What has the President said about the G-C bill in regard to pre-existing conditions?'| 'What threats to people with pre-existing conditions does the bill present?',3. Is there any guarantee of coverage for pre-existing conditions under the Graham-Cassidy bill?4. Does the Graham-Cassidy bill guarantee access to health insurance for those with pre-existing conditions?5. Does the Graham- Cassidy bill contain any provisions that could potentially raise costs for people with pre-existing conditions?6. Does the Graham- Cassidy bill alter the rules for pre-existing condition protection under the Affordable Care Act?7. How do,0.04788539568207587
"$21 trillion in Pentagon accounting errors"" could finance two-thirds of Medicare for All.""",'How much was said to have been undocumented by the pentagon?'| 'What could the $21 trillion achieve on Medicare for all?',2. What is the total projected cost of Medicare for All? 3. How did the Pentagon account for these errors? 4. How much of Medicare for All could these errors finance?5. How much of the Pentagon's funds had been unaccounted for?6. How did these errors impact the annual federal budget? 7. How long has this accounting discrepancy been an issue? 8. What percentage of Medicare for All would these errors be,3.3035882746777217e-155
Did Maxine Waters Call Trump an SOB?,"'Who tweeted in the article ""What a peach""?'| 'Who told Maxine Waters to take a IQ test?'| 'What middle initial was used for Maxine Waters?'| ""These Maga Boomer Memes are found on who's facebook account?""| 'What is the twitter account that got suspended?'",1. What did Maxine Waters accuse Trump of doing?2. Did Maxine Waters mention any news outlets in her comments?3. What was the response from Trump's supporters?4. What comments did Ivanka Trump make in response?5. Did the article mention any other Conservatives besides Trump?6. Was the Twitter post by Maxine Waters considered inflammatory?7. How did the MAGA supporters react to Maxine Waters' tweet?8.,3.4115392354580064e-155
Lisa Page Squeals: DNC Server Was Not Hacked By Russia,'Was the DNC hacked?'| 'Did the Russians have anything to do with the hacking of the DNC?'| 'Do the Russians have the technology to hack anything?'| 'Is it possible that the Russians have the knowledge that would have led to the DNC being hacked?',1. Is there any proof that Lisa Page is an authority on the matter?2. Does Lisa Page have any proof to support her claim?3. Was the DNC server specifically targeted?4. Are there any reports of the DNC server being hacked?5. Are there any reports of the intrusions into the DNC server?6. Is there any evidence that suggests the DNC server was hacked?7. Is there any evidence that suggests the DNC server was,1.5911915156590344e-78
"There is no system to vet"" refugees from the Middle East.""",'What is the process of vetting refugees that enter the United States?'| 'How does the vetting process of refugees entering the United States work?'| 'What levels of security are used for refugees entering the United States?'| 'What are the problems associated with the vetting process used for refugees entering the United States?',4. How long does the vetting process for refugees entering the United States typically take?5. What criteria are used to determine whether or not a refugee should be allowed to enter the United States? 6. How do refugee vetting processes from other countries compare to the US process?7. Are there any difficulties in obtaining the necessary information to vet a refugee?8. What kind of information is collected during the refugee vetting process?9. How reliable is the information,0.11302605959851571
"“We are not even into February and the cost of illegal immigration so far this year is $18,959,495,168. Cost Friday was $603,331,392. There are at least 25,772,342 illegal aliens, not the 11,000,000 that have been reported for years, in our Country.""",'What was the 2019 cost of illegal immigration for the U.S. in January?'| 'What was the cost of illegal immigration for the Friday before January 29th| 2019?'| 'How many illegal immigrants are in the U.S.?'| 'What is the high estimate of the number of illegal immigrants that might be in the U.S.?',4. How much money has been spent on deportations of illegal immigrants in 2019?5. How much has the cost of illegal immigration increased since last year?6. What percentage of the U.S. population is comprised of illegal immigrants?7. How long do illegal immigrants usually stay in the United States?8. What proportion of all immigration to the U.S. is illegal immigration?9. Are there any laws in the U.S. that,0.07674606551284284
Not one penny of (California’s Prop 67) bag ban tax goes to the environment.,"""Does the revenue from California's bag ban tax go to help the environment?""| ""How is California's Prop 67 bag ban tax spent?""",2. How extensively does California's Prop 67 bag ban tax affect the environment?3. Does California's Prop 67 bag ban tax divert resources away from other environmental efforts?4. Have other states implemented similar laws that involve a bag ban tax?5. Who benefits most from the revenue raised by California's Prop 67 bag ban tax?6. Are there other means of funding that surpass the bag ban tax for environmental efforts?7. What is the specific amount of,0.08380207342307751
"As for recreational marijuana revenue projections, we are seeing all those numbers reach disappointing levels in the states that have legalized. They’re not meeting their targets for the most part.",'How much revenue has been predicted by the Cuomo administration for recreational marijuana use?'| 'When did the first retail stores open in Massachusetts?',2. What is the estimated market size for recreational marijuana sales in the United States?3. What is the taxation rate for retail marijuana sales in states that have legalized?4. Are there any federal regulations regarding the selling of recreational marijuana in the US?5. Are there any restrictions on how much recreational marijuana each person can legally purchase?6. How has the implementation of recreational marijuana impacted law enforcement in states that have legalized it?7. Are there any states,8.694919483508063e-79
"“The bottom line has to equal 1 percent. A 1 percent cut each year is about $13 billion, actually balances the budget in five years.""",'Does 13 billion equal a 1% cut in the national budget?'| 'Will a 1% cut balance the budget in 5 years?',2. What is the current budget?3. What is the difference between the current budget and the proposed 1% cut?4. Are there any sources of additional revenue that can be considered?5. How much of the budget will have to be cut every year to balance it?6. What kind of impact will a 1% budget cut have on the economy?7. Are there other solutions that can be tried to balance the budget?8. What,1.4789276521583988e-78
Says Ron Johnson helped companies ship jobs overseas.,'How many jobs were lost due to increased competition and how many ware created by increased access to foreign markets?'| 'What effects did outsourcing have on the US economy?',2. What was the impact of outsourcing jobs overseas on US employment?3. What measures did Ron Johnson take to support companies shipping jobs overseas?4. How has US-based consumer purchasing been affected by outsourcing jobs overseas?5. How have wages and worker benefits been affected by outsourcing jobs overseas?6. How have skill requirements of jobs changed due to outsourcing?7. What kinds of jobs have been outsourced overseas?8. How has outsourcing jobs overseas,3.120519212278846e-155
Washington Heidi supports sanctuary cities where illegal immigrants can be released on our streets like this criminal who was let go and then sexually assaulted a child.,'How has Heitkamp voted on bills that would defund sanctury cities?'| 'What evidence did The Senate Leadership Fund provide for its claim?'| 'What did Federation of American Immigration Reform find with regard to sanctuary cities in North Dakota?'| 'Why did Heitkamp say she voted against bills to defund sanctuary cities?',2. What evidence does The Senate Leadership Fund have that Heitkamp supports sanctuary cities?3. Did Heitkamp vote on the Republiccrat Act of 2017?4. Did Heitkamp vote on the Republican-led initiative to end sanctuary cities?5. Did Heitkamp vote to allocate additional funds to sanctuary cities?6. Did Heitkamp vote on the Republican-led bill to return illegal immigrants to their home countries?7. Does He,0.05894163675116644
"Says Mike DeWine took $40,000 from ECOT and did nothing while the online for-profit school lied about enrollment and took millions meant for our kids.",'When did the Columbus online public school launch?'| 'How much money did DeWine receive from William Lager?'| 'Where did the money received from DeWine eventually go?',0. What prompted the Ohio Attorney General Office to investigate ECOT?1. How many months of review did DeWine give to the investigations of ECOT?2. Who were the main sponsors of ECOT?3. What percentage of Ohio students attended ECOT?4. When was the Ohio Department of Education (ODE) first notified of ECOT’s enrollment issues?5. Who identified the discrepancies between ECOT’s reported enrollment and,2.5703190919374843e-155
"Says there are concrete examples"" of University of Texas job applicants or prospective applicants and students as well as invited speakers changing their minds because of handguns being allowed in campus buildings and classrooms.""",'What is the law regarding handguns on college campuses in Texas?'| 'Why did Gregory L. Fenves allow handguns on the UT-Austin campus?'| 'How many UT faculty members left their jobs because of the new law?',3. What safety measures were taken to ensure guns can be used safely on the UT-Austin campus?4. What are the specific procedures that must be followed when carrying a handgun onto the UT-Austin campus?5. What training do gun owners have to take in order to carry a handgun onto the UT-Austin campus?6. What are the laws regarding the safe storage of handguns when they are on the UT-Austin campus?7.,0.04889886998625309
"“Most people don’t know that consumer product safety literally — one industry that’s been exempted is the gun lobby. So we have different regulations for toy guns and no regulations for the weapons on our streets that are killing so many people.""",'Why are guns exempt from the consumer product safety?'| 'Are there more regulations for real guns than toy guns?'| 'Why do people not know that there are more regulations for toy guns than real guns?',3. What is the consumer product safety? 4. Who makes the regulations for consumer product safety?5. What type of regulations do they implement?6. What is the gun lobby?7. Who are the members of the gun lobby?8. What is their role in setting safety regulations?9. What impact does the gun lobby have on consumer product safety?10. How have gun regulations changed in the past few years?11.,0.046866348281584654
Says police officers smoke marijuana once a year as part of their jobs.,"'Why does Alex Jones smoke cannabis annually?'| 'Why would officers smoke cannabis annually?'| ""What does law enforcement think of Jones's claim?""| 'How is cannabis tested for potency?'| 'What can officers legally do with cannabis?'",1. Does Alex Jones have evidence to back up his claim?2. Does cannabis use impact the officers' judgement and performance?3. Does cannabis use affect the officers' physical health in any way?4. Could cannabis use lead to corruption in law enforcement?5. Is cannabis use mandated by law enforcement agencies?6. Is cannabis use monitored by law enforcement agencies?7. Is there an official policy on cannabis use within law enforcement agencies?8,3.470595910407021e-155
"Says U.S. Rep. Nancy Pelosi said, Employers cutting hours is a good thing. It then gives that person time to pursue their dreams and passions.",'Why would U.S. Rep. Nancy Pelosi\xa0feel that employees pursuing their dreams and passions is better than not having their hours cut by their employers?'| 'Why does U.S. Rep. Nancy Pelosi’s opinion hold so much significance in saying| “Employers cutting hours is a good thing. It then gives that person time to pursue their dreams and passions?'| '”?'| 'What would need to occur for these Employers to cut their employees hours take?'| 'Who would benefit most if employers cut their employee’s hours?'| 'Who would suffer most if employers cut their employee’s hours?',6. What incentives could employers offer to counteract the detrimental ramifications of reducing hours?7. How would the employee's job security be affected by having their hours cut?8. What kind of feedback has the Rep. received in regards to this proposition?9. How could employers combat potential employee dissatisfaction if their hours are reduced?10. Does Rep. Pelosi think that employers cutting hours could encourage employee loyalty?11. Could Rep. Pelosi's sentiments lead to a decrease,0.04301760361713114
Says Barack Obama found out about Russia in August. Now the election was in November. That's a lot of time. He did nothing about it.,'When did President Obama first receive information about Russian meddling in the 2016 election?'| 'Did President Obama do anything to deter Russian interfering in the 2016 election?',2. When did President Obama become aware that Russia was actively attempting to influence the 2016 election?3. How did President Obama determine that Russia was involved in the 2016 election?4. Was President Obama informed about any other foreign governments who had a hand in the 2016 election?5. What did President Obama believe the Russian government's intent was when it interfered with the 2016 election?6. What specific actions did President Obama take to address the Russian interference in the 2016 election,0.06441435031215267
In 1992 the Democratic Party had in their platform provisions that said that illegal aliens were coming in this country committing felonies sent back and then they were right back across the border to do the same thing.,"""What was the Democratic party's sentiment about illegal in 1992?""| ""What was the Democratic party's sentiment about illegal in the mid 1990's?""| ""What was the Democratic party's sentiment about illegal in the mid 1996?""",1. What were the specifics of the Democratic party platform of 1992?2. What provisions were included in the Democratic platform on illegal immigration in 1992?3. How did the Democratic party propose dealing with illegal immigrants who had committed felonies in 1992? 4. Had the Democratic party previously addressed illegal immigration in its platform?5. What statistics influenced the Democratic party's opinion on illegal immigration in 1992?6. What criteria were considered when creating the provisions of the 1992,0.04047647579534729
We have an increase in murder within our cities the biggest in 45 years.,'What is the murder rate in U.S. cities?'| 'Has the murder rate in U.S. cities increased over last year?'| 'How much has the murder rate in U.S. cities increased?'| 'Has the murder rate in U.S. cities ever increased more than over the last year?'| 'Was the last increase in murder rate in U.S. cities higher than this years more than 45 years ago?',1. How many murder cases were recorded in U.S. cities this year?2. What is the murder rate in the most affected U.S. cities?3. How much has the murder rate increased compared to the previous 45-year period?4. How has the murder rate in U.S. cities varied over the past four decades?5. What are the most common factors causing the rise in the murder rate in U.S. cities?,0.1534754764131571
"“Now I’m leading the fight to … force insurance companies to cover preexisting conditions.""","'What has Martha McSally done regarding preexisting conditions?'| ""What are McSally's achievements regarding insurance companies?""",2. Is Martha McSally dedicated to ensuring insurance companies cover preexisting conditions?3. How is Martha McSally attempting to make sure insurance companies cover preexisting conditions?4. What approaches has Martha McSally taken to address this issue?5. What current policies is Martha McSally advocating to support preexisting conditions?6. How has Martha McSally fought to ensure people with preexisting conditions are adequately covered?7,1.5308482675354214e-78
Said questions about hush money paid to keep adult actress Stormy Daniels quiet about alleged affair with Donald Trump were asked and answered during the campaign.,'Who is Stormy Daniels?'| 'What is the relationship between Donald Trump and Stormy Daniels?'| 'How much hush money was paid to stormy Daniels?'| 'Did Trump ever admit having an affair with Stormy daniels?',4. What year did Trump's alleged affair with Stormy Daniels take place?5. What methods did Trump use to pay hush money to Stormy Daniels?6. What prompted Trump's alleged hush money payment to Stormy Daniels?7. Can Stormy Daniels prove her allegations of an affair with Donald Trump?8. What precise legal penalty could Trump have faced if the affair with Stormy Daniels was proven?9. Who is the attorney representing Storm,1.9891057773590924e-78
Obama left 40% of the U.S. with air quality that doesn’t meet EPA standards.,'Which presidents have failed to meet EPA standards?'| 'What epa guidlines have presidents failed to adhere to?',2. What specific pollutants were not managed effectively during the Obama administration?3. How have previous administrations addressed air quality issues? 4. How did Obama's environmental policies affect the air quality in the US?5. Was air quality better during the Obama administration compared to other recent administrations?6. How did the Obama administration prioritize air quality compared to other environmental issues?7. Was there a noticeable improvement in air quality during Obama's presidency?8. How,8.820444599897338e-232
The soda tax can make a difference by reducing consumption of unhealthy soda pop and sugary beverages.,'At what rate is the soda tax?'| 'What are the other sugary beverages that are considered unhealthy?'| 'Who would end up paying the soda tax?'| 'Why is consuming soda pop and sugary beverages unhealthy?'| 'How much soda pop and sugary beverages is currently being consumed?',1. What is the proposed rate of the soda tax?2. What would be the effect of the soda tax on soda and sugary beverage consumption?3. How would the soda tax be implemented?4. Would the sugary beverage tax apply to all sugary drinks or only certain types?5. How much revenue would be generated from the soda tax?6. What other methods could be used to reduce soda and sugary beverage consumption?7.,0.04086027866353076
We are so close to getting funding to help FL and PR recover after devastating storms. But the Dems keep holding it up. They need to stop making disaster relief a partisan fight! Let’s get this done NOW!,'Who made the claim that democrats were holding up disaster relief for Florida?'| 'Did democrats delay funding to Puerto Rico for disaster relief?',2. Who is the source of this claim? 3. What form of disaster relief do Florida and Puerto Rico need?4. What kind of funding was proposed to help Florida and Puerto Rico?5. How long have the Democrats been delaying the funding?6. Who will benefit from the disaster relief funding?7. What is the long-term plan to help these states recover?8. What measures will the Democrats take to combat the partisan fights?,3.4536426962307613e-155
Says Ron DeSantis voted in an agricultural bill to give food stamps to illegal immigrants.,'Was there a bill that gave food stamps (SNAP) to illegal immigrants?'| 'Did DeSantis vote for an agricultural bill that would give foods stamps (SNAP) to illegal immigrants?'| 'Can illegals receive SNAP in America?',3. What type of agricultural bill gave food stamps (SNAP) to illegal immigrants?4. What type of vote did Ron DeSantis cast for the agricultural bill?5. Were there any other legislators who voted in favor of the agricultural bill?6. What were the specific provisions of the agricultural bill?7. How did Ron DeSantis’ vote on the agricultural bill compare to other legislators?8. Was the agricultural bill a successful measure?,0.11879726112336025
"“If you look at those families that have employer-based insurance, their premiums have increased by more than $4,300.""",'how did premiums of  families that have employer-based insurance increase?'| 'what made employer-based insurance increase by more than $4|300?',2. What factors contributed to the rise in premiums for employer-based insurance?3. How did employers address the increased premiums?4. How have employers reacted to the rising cost of employer-based insurance?5. What strategies have employers used to keep premiums low?6. Have employers limited coverage to offset the increase in premiums?7. How much of an increase is expected in premiums for employer-based insurance in the near future?8. Do families,2.7941743322023745e-155
Donald Trump to issue an executive order to ban Facebook across U.S.,'Is there an executive order to ban Facebook in the United States?'| 'Did Donald Trump ban Facebook?'| 'Is Donald Trump going to use his power to ban Facebook in the United States?',1. What action did Donald Trump take to ban Facebook?2. Why did Donald Trump try to ban Facebook?3. How did Donald Trump announce his plans to ban Facebook?4. What would be the consequences of banning Facebook?5. Does Donald Trump have the authority to ban Facebook in the US?6. Can Donald Trump issue a executive order to ban Facebook in all states?7. Could the executive order banning Facebook be challenged in court?,0.07741613289188361
